,pl_name,hostname,discoverymethod,pl_controv_flag,pl_orbper,pl_orbsmax,pl_radj,pl_bmassj,pl_orbeccen,pl_orbincl,pl_tranmid,ttv_flag,pl_rvamp,st_spectype,st_rad,st_mass,rastr,ra,decstr,dec,sy_dist,sy_plx,sy_gaiamag,Rhomax
857,TYC 0434-04538-1 b,TYC 0434-04538-1,Radial Velocity,0,193.2,0.66,1.14,6.1,0.08,,,0,209.0,,9.99,1.04,18h05m21.52s,271.3396528,+02d03m44.20s,2.0622774,613.422,1.60524,9.92369,71.39079081835244
858,TYC 1422-614-1 b,TYC 1422-614-1,Radial Velocity,0,198.4,0.69,1.18,2.5,0.06,,,0,82.0,,6.85,1.15,10h17m06.67s,154.2777769,+19d33m30.26s,19.5584068,672.41,1.45875,9.91329,61.993678487763056
859,TYC 1422-614-1 c,TYC 1422-614-1,Radial Velocity,0,559.3,1.37,1.11,10.0,0.048,,,0,233.0,,6.85,1.15,10h17m06.67s,154.2777769,+19d33m30.26s,19.5584068,672.41,1.45875,9.91329,123.71323807927504
860,TYC 3318-01333-1 b,TYC 3318-01333-1,Radial Velocity,0,562.0,1.414,1.17,3.42,0.098,,,0,75.42,,5.9,1.19,03h02m19.82s,45.5825716,+49d44m38.91s,49.7441421,490.61,2.01041,9.4629,166.26807113826294
862,TYC 4282-00605-1 b,TYC 4282-00605-1,Radial Velocity,0,101.54,0.422,1.11,10.78,0.28,,,0,495.2,,16.21,0.97,22h55m29.30s,343.8721029,+62d14m21.09s,62.2391907,464.128,2.12621,9.90946,64.37118919510658
863,Teegarden's Star b,Teegarden's Star,Radial Velocity,0,4.91,0.0252,0.091,0.0033,0.0,,,0,2.02,M7.0 V,0.11,0.09,02h53m04.59s,43.2691449,+16d51m53.65s,16.8649024,3.83078,261.015,12.2746,5050.772366019207
864,Teegarden's Star c,Teegarden's Star,Radial Velocity,0,11.409,0.0443,0.093,0.00349,0.0,,,0,1.61,M7.0 V,0.11,0.09,02h53m04.59s,43.2691449,+16d51m53.65s,16.8649024,3.83078,261.015,12.2746,8860.709962053541
865,V830 Tau b,V830 Tau,Radial Velocity,0,4.927,0.057,1.25,0.7,0.0,55.0,,0,68.0,,2.0,1.0,04h33m10.04s,68.2918259,+24d33m42.93s,24.5619241,130.111,7.65714,11.6928,29.933675432073446
866,WASP-107 c,WASP-107,Radial Velocity,0,1088.0,,1.18,0.36,0.28,,,0,9.6,K6,0.67,0.68,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141,64.7414,15.4175,11.174,2842.1713269337497
867,WASP-148 c,WASP-148,Radial Velocity,0,34.516,0.2101,1.25,0.4,0.359,,2457935.2,0,25.9,G,1.03,1.0,16h56m31.32s,254.1305022,+44d18m09.13s,44.3025361,246.353,4.03046,12.0845,57.88172560995108
868,WASP-41 c,WASP-41,Radial Velocity,0,421.0,1.07,1.17,3.18,0.294,,,0,94.0,,0.87,0.93,12h42m28.51s,190.6188034,-30d38m23.34s,-30.6398176,163.371,6.09247,11.2823,485.41159867605154
869,WASP-47 c,WASP-47,Radial Velocity,0,588.5,1.393,1.21,1.57,0.296,87.0,,0,30.0,,1.14,1.04,22h04m48.74s,331.203092,-12d01m08.64s,-12.019067,264.78,3.74964,11.7889,347.54357113313097
870,WASP-53 c,WASP-53,Radial Velocity,0,2840.0,3.73,,16.35,0.8369,,,0,475.6,,0.8,0.84,02h07m38.20s,31.9091639,-20d39m42.63s,-20.661843,201.338,4.9381,12.3473,1504.9404117929892
871,WASP-8 c,WASP-8,Radial Velocity,0,4323.0,5.28,1.12,9.45,0.0,,,0,115.0,G8 V,0.99,1.04,23h59m36.21s,359.9008737,-35d01m52.81s,-35.0313349,89.9606,11.0873,9.61249,3865.460793957889
873,Wolf 1061 b,Wolf 1061,Radial Velocity,0,4.8869,0.0375,0.108,0.00601,0.15,,,0,1.67,M3.5,0.31,0.29,16h30m17.96s,247.5748276,-12d40m03.67s,-12.6676866,4.30592,232.21,8.79444,2053.2572485372734
874,Wolf 1061 c,Wolf 1061,Radial Velocity,0,17.8719,0.089,0.148,0.01073,0.11,,,0,1.92,M3.5,0.31,0.29,16h30m17.96s,247.5748276,-12d40m03.67s,-12.6676866,4.30592,232.21,8.79444,4873.805724266891
875,Wolf 1061 d,Wolf 1061,Radial Velocity,0,217.21,0.47,0.24,0.02423,0.55,,,0,2.23,M3.5,0.31,0.29,16h30m17.96s,247.5748276,-12d40m03.67s,-12.6676866,4.30592,232.21,8.79444,25763.66283254912
876,XO-2 S b,XO-2 S,Radial Velocity,0,18.157,0.13,0.971,0.26,0.18,,,0,20.6,,1.0,0.98,07h48m07.43s,117.0309753,+50d13m00.86s,50.2169068,151.398,6.57655,10.9278,62.207711637664
877,XO-2 S c,XO-2 S,Radial Velocity,0,120.8,0.4756,1.21,1.37,0.1528,,,0,57.68,,1.02,0.98,07h48m07.43s,117.0309753,+50d13m00.86s,50.2169068,151.398,6.57655,10.9278,220.05240506957702
878,YZ Cet b,YZ Cet,Radial Velocity,0,2.02087,0.01634,0.081,0.0022,0.06,,,0,1.31,M4.5 V,0.16,0.14,01h12m31.94s,18.1330792,-16d59m46.48s,-16.9962434,3.71207,269.363,10.4294,2148.2084573349825
879,YZ Cet c,YZ Cet,Radial Velocity,0,3.05989,0.02156,0.093,0.00359,0.0,,,0,1.84,M4.5 V,0.16,0.14,01h12m31.94s,18.1330792,-16d59m46.48s,-16.9962434,3.71207,269.363,10.4294,2832.618237884371
880,YZ Cet d,YZ Cet,Radial Velocity,0,4.65626,0.02851,0.092,0.00343,0.07,,,0,1.54,M4.5 V,0.16,0.14,01h12m31.94s,18.1330792,-16d59m46.48s,-16.9962434,3.71207,269.363,10.4294,3747.5058491354134
881,alf Ari b,alf Ari,Radial Velocity,0,380.8,1.2,1.2,1.8,0.25,,,0,41.1,K2III,13.9,1.5,02h07m10.39s,31.793286,+23d27m44.72s,23.462421,20.21019,49.48,,2668.4090767335647
882,alf Tau b,alf Tau,Radial Velocity,0,628.96,1.46,1.13,6.47,0.1,,,0,142.1,K5 III,45.1,1.13,04h35m55.24s,68.980174,+16d30m33.12s,16.509201,20.4332,48.94,,4454.295463040699
883,bet Cnc b,bet Cnc,Radial Velocity,0,605.2,1.7,1.12,7.8,0.08,,,0,133.0,K4 III,47.2,1.7,08h16m30.87s,124.1286379,+09d11m07.19s,9.1853306,89.0472,11.23,3.04628,758.7500787643033
884,bet Pic c,bet Pic,Radial Velocity,0,1200.0,2.7,1.12,9.0,0.24,90.0,,0,,A5V,2.01,1.75,05h47m17.10s,86.8212337,-51d03m58.13s,-51.066148,19.7442,50.6231,3.82015,5297.548505538302
885,bet UMi b,bet UMi,Radial Velocity,0,522.3,1.4,1.14,6.1,0.19,,,0,126.1,K4 III,38.3,1.4,14h50m42.36s,222.676495,+74d09m19.97s,74.155548,38.77472,25.79,,1797.7598418476377
886,eps CrB b,eps CrB,Radial Velocity,0,417.9,1.3,1.13,6.7,0.11,,,0,129.4,K2 III,21.0,1.7,15h57m35.16s,239.3965057,+26d52m39.42s,26.8776171,69.8683,14.2898,3.75773,755.4768173539142
887,eps Eri b,eps Eri,Radial Velocity,0,2690.0,3.5,1.24,0.78,0.07,89.0,2457388.0,0,18.5,K2.0V,0.76,0.78,03h32m54.82s,53.2284306,-09d27m29.42s,-9.4581715,3.2026,312.219,3.47719,95871.18692247113
888,eps Ind A b,eps Ind A,Radial Velocity,0,16510.0,11.55,1.17,3.25,0.26,64.25,,0,29.22,K2 V,0.78,0.75,22h03m29.14s,330.8714021,-56d47m48.85s,-56.7969023,3.63857,274.805,4.34562,290365.81869076996
889,eps Tau b,eps Tau,Radial Velocity,0,594.9,1.93,1.13,7.6,0.151,,,0,95.9,K0 III,13.7,2.7,04h28m37.12s,67.1546573,+19d10m49.00s,19.1802782,47.52852,21.04,3.27298,1032.4084032995042
890,gam 1 Leo b,gam 1 Leo,Radial Velocity,0,428.5,1.19,1.12,8.78,0.144,,,0,208.3,K1 IIIb Fe-0.5,31.88,1.23,10h19m58.37s,154.993208,+19d50m29.00s,19.841389,39.8883,25.07,,1669.5674442965476
891,gam Cep b,gam Cep,Radial Velocity,0,903.3,2.05,1.12,9.4,0.049,,,0,31.1,K1 IV,4.9,1.4,23h39m20.60s,354.8358233,+77d37m59.16s,77.6331009,14.1024,70.91,2.92627,7121.890730593529
892,gam Lib b,gam Lib,Radial Velocity,0,415.2,1.24,1.23,1.02,0.21,,,0,22.0,K0 III,11.1,1.47,15h35m31.65s,233.8818636,-14d47m22.21s,-14.789502,47.4017,21.0823,3.64937,1221.5702327537836
893,gam Lib c,gam Lib,Radial Velocity,0,964.6,2.17,1.15,4.58,0.057,,,0,73.0,K0 III,11.1,1.47,15h35m31.65s,233.8818636,-14d47m22.21s,-14.789502,47.4017,21.0823,3.64937,2142.7839419840866
894,gam Psc b,gam Psc,Radial Velocity,0,555.1,1.32,1.22,1.34,0.204,,,0,34.0,G7 III,11.2,0.99,23h17m10.72s,349.2946794,+03d16m56.52s,3.2823664,41.3107,24.1899,3.41425,2214.014630075927
895,iot Dra b,iot Dra,Radial Velocity,0,511.098,1.275,1.12,8.82,0.7124,,,0,307.6,K2 III,12.57,1.05,15h24m55.76s,231.2323227,+58d57m58.11s,58.9661403,31.32832,31.92,2.96828,2656.7977858984896
896,kap CrB b,kap CrB,Radial Velocity,0,1285.0,2.65,1.19,2.0,0.167,60.0,,0,26.18,K0 III-IV,4.85,1.5,15h51m13.92s,237.8080012,+35d39m21.17s,35.6558818,30.0651,33.2328,4.52428,4035.502415714495
897,mu Leo b,mu Leo,Radial Velocity,0,357.8,1.1,1.18,2.4,0.09,,,0,52.0,K2 III,11.4,1.5,09h52m45.57s,148.1898673,+26d00m24.17s,26.0067142,32.6081,30.6493,3.52769,1586.5712339136257
898,nu Oph b,nu Oph,Radial Velocity,0,530.21,1.79,1.07,22.206,0.124,90.0,,0,288.26,K0 III,14.6,2.7,17h59m01.58s,269.7566013,-09d46m26.88s,-9.7741342,46.2107,21.64,3.09653,983.4053610326922
899,nu Oph c,nu Oph,Radial Velocity,0,3184.83,5.931,1.07,24.662,0.18,90.0,,0,176.73,K0 III,14.6,2.7,17h59m01.58s,269.7566013,-09d46m26.88s,-9.7741342,46.2107,21.64,3.09653,3249.561785792212
900,ome Ser b,ome Ser,Radial Velocity,0,277.02,1.1,1.2,1.7,0.106,,,0,31.8,G8 III,12.3,2.17,15h50m17.58s,237.5732422,+02d11m46.69s,2.196304,76.7556,13.002,4.92833,444.3002337277963
901,omi CrB b,omi CrB,Radial Velocity,0,187.83,0.83,1.21,1.5,0.191,,,0,32.25,K0,10.5,2.13,15h20m08.42s,230.0350768,+29d36m57.68s,29.6160222,84.7883,11.766,5.22055,314.29682524988357
902,omi UMa b,omi UMa,Radial Velocity,0,1630.0,3.9,1.16,4.1,0.13,,,0,33.6,G5 III,14.1,3.09,08h30m15.59s,127.5649503,+60d43m03.74s,60.7177048,54.9149,18.21,3.14432,1599.1219017939115
903,psi 1 Dra B b,psi 1 Dra B,Radial Velocity,0,3117.0,4.43,1.21,1.53,0.4,,,0,21.0,G0 V,1.26,1.19,17h41m58.22s,265.4925754,+72d09m20.56s,72.1557114,22.7188,43.9875,5.64766,11250.198643965192
904,rho CrB b,rho CrB,Radial Velocity,1,39.8458,0.2196,1.23,1.0449,0.0373,,2456516.109,0,67.28,G0 V,1.36,0.89,16h01m02.42s,240.2600639,+33d18m00.67s,33.3001861,17.4671,57.2216,5.24167,970.9418963020194
905,rho CrB c,rho CrB,Radial Velocity,0,102.54,0.4123,0.48,0.07866,0.052,,2455206.1,0,3.74,G0 V,1.36,0.89,16h01m02.42s,240.2600639,+33d18m00.67s,33.3001861,17.4671,57.2216,5.24167,1823.3375792624327
906,tau Boo b,tau Boo,Radial Velocity,0,3.3124568,0.049,1.14,5.95,0.011,44.5,2453104.828,0,471.73,F7 V,1.43,1.32,13h47m15.23s,206.8134593,+17d27m25.79s,17.4571647,15.6521,63.8638,4.36617,158.6952517308256
907,tau Cet e,tau Cet,Radial Velocity,0,162.87,0.538,0.161,0.01237,0.18,,,0,0.55,G8.5V,0.83,0.78,01h44m02.23s,26.0093029,-15d56m01.68s,-15.9337987,3.60304,277.516,3.24854,13139.5632796335
908,tau Cet f,tau Cet,Radial Velocity,0,636.13,1.334,0.161,0.01237,0.16,,,0,0.35,G8.5V,0.83,0.78,01h44m02.23s,26.0093029,-15d56m01.68s,-15.9337987,3.60304,277.516,3.24854,32587.480541503108
909,tau Cet g,tau Cet,Radial Velocity,0,20.0,0.133,0.105,0.00551,0.06,,,0,0.49,G8.5V,0.83,0.78,01h44m02.23s,26.0093029,-15d56m01.68s,-15.9337987,3.60304,277.516,3.24854,3246.1869710093606
910,tau Cet h,tau Cet,Radial Velocity,0,49.41,0.243,0.106,0.00576,0.23,,,0,0.39,G8.5V,0.83,0.78,01h44m02.23s,26.0093029,-15d56m01.68s,-15.9337987,3.60304,277.516,3.24854,5932.395577503339
911,tau Gem b,tau Gem,Radial Velocity,0,305.5,1.17,1.08,20.6,0.031,,,0,350.2,K2 III,26.8,2.3,07h11m08.33s,107.7847232,+30d14m41.84s,30.2449545,112.537,8.87786,4.03996,311.15678153213736
912,ups And b,ups And,Radial Velocity,0,4.617033,0.059222,1.25,0.6876,0.0215,,2454083.853,0,70.51,F8 V,1.56,1.3,01h36m47.60s,24.1983534,+41d24m13.73s,41.4038147,13.4054,74.5711,3.98687,233.57103875693426
913,ups And c,ups And,Radial Velocity,0,241.258,0.827774,1.1,13.98,0.2596,,2455133.7,0,68.14,F8 V,1.56,1.3,01h36m47.60s,24.1983534,+41d24m13.73s,41.4038147,13.4054,74.5711,3.98687,3264.611367856706
914,ups And d,ups And,Radial Velocity,0,1276.46,2.51329,1.11,10.25,0.2987,,2453360.6,0,56.26,F8 V,1.56,1.3,01h36m47.60s,24.1983534,+41d24m13.73s,41.4038147,13.4054,74.5711,3.98687,9912.468336953958
915,ups Leo b,ups Leo,Radial Velocity,0,385.2,1.18,1.27,0.51,0.32,,,0,11.7,G9 III,11.22,1.48,11h36m56.93s,174.2372188,-00d49m24.83s,-0.8235643,52.5973,18.9939,4.0304,1042.4901087826727
916,xi Aql b,xi Aql,Radial Velocity,0,136.75,0.68,1.18,2.8,0.0,,,0,65.4,G9 III,12.0,2.2,19h54m14.99s,298.5624491,+08d27m39.98s,8.4611051,56.1858,17.7725,4.42501,375.66051749119646
